id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
8376,52,8370541291,Andrzej Sapkowski,1999.0,"Pani Jeziora (Saga o Wiedźminie, #7)",pol,4.28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8377,32,042518546X,C.J. Box,2001.0,"Open Season (Joe Pickett, #1)",en-US,3.91,https://images.gr-assets.com/books/1255789732m/244102.jpg,https://images.gr-assets.com/books/1255789732s/244102.jpg
8378,18,1599908735,Shannon Hale,2012.0,"Palace of Stone (Princess Academy, #2)",eng,3.95,https://images.gr-assets.com/books/1345726316m/12926132.jpg,https://images.gr-assets.com/books/1345726316s/12926132.jpg
8379,52,812997530,Jill Alexander Essbaum,2015.0,Hausfrau,eng,3.24,https://images.gr-assets.com/books/1419180448m/22725443.jpg,https://images.gr-assets.com/books/1419180448s/22725443.jpg
8380,10,751534552,Amanda Brown,2001.0,Legally Blonde,,3.68,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8381,28,,Susan Dennard,2016.0,"Truthwitch (The Witchlands, #1)",eng,3.93,https://images.gr-assets.com/books/1428675822m/21414439.jpg,https://images.gr-assets.com/books/1428675822s/21414439.jpg
8382,40,006054094X,Gavin Menzies,2002.0,1421: The Year China Discovered America,eng,3.58,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8383,7,374386153,"Hope Larson, Madeleine L'Engle",2012.0,A Wrinkle in Time: The Graphic Novel,eng,3.95,https://images.gr-assets.com/books/1334801023m/13513205.jpg,https://images.gr-assets.com/books/1334801023s/13513205.jpg
8384,37,679767959,Nora Ephron,1983.0,Heartburn,eng,3.57,https://images.gr-assets.com/books/1386647458m/225343.jpg,https://images.gr-assets.com/books/1386647458s/225343.jpg
8385,50,316211338,Liza Klaussmann,2012.0,Tigers in Red Weather,eng,3.42,https://images.gr-assets.com/books/1336156424m/13528417.jpg,https://images.gr-assets.com/books/1336156424s/13528417.jpg
8386,90,451210743,Ken Follett,2002.0,Hornet Flight,en-US,3.83,https://images.gr-assets.com/books/1309202400m/92375.jpg,https://images.gr-assets.com/books/1309202400s/92375.jpg
8387,93,99464691,"Henning Mankell, Laurie Thompson",1993.0,"The White Lioness (Kurt Wallander, #3)",eng,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8388,30,553290983,"Margaret Weis, Tracy Hickman",1990.0,"Elven Star (The Death Gate Cycle, #2)",en-US,3.98,https://images.gr-assets.com/books/1324543424m/28485.jpg,https://images.gr-assets.com/books/1324543424s/28485.jpg
8389,20,802170374,Sherman Alexie,2007.0,Flight,en-US,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8390,62,631231277,"Ludwig Wittgenstein, G.E.M. Anscombe",1953.0,Philosophical Investigations,en-US,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8391,18,,Carrie Jones,2012.0,"Endure (Need, #4)",eng,4.08,https://images.gr-assets.com/books/1330073413m/9915707.jpg,https://images.gr-assets.com/books/1330073413s/9915707.jpg
8392,16,,Claire Contreras,2015.0,"Kaleidoscope Hearts (Hearts, #1)",eng,4.06,https://images.gr-assets.com/books/1421251011m/23545800.jpg,https://images.gr-assets.com/books/1421251011s/23545800.jpg
8393,60,312187149,Bernard Cornwell,1996.0,"Enemy of God (The Warlord Chronicles, #2)",en-US,4.38,https://images.gr-assets.com/books/1311985643m/68524.jpg,https://images.gr-assets.com/books/1311985643s/68524.jpg
8394,9,,Harper Sloan,2013.0,"Cage (Corps Security, #2)",eng,4.29,https://images.gr-assets.com/books/1395241820m/21518679.jpg,https://images.gr-assets.com/books/1395241820s/21518679.jpg
8395,10,,Tarryn Fisher,2014.0,Mud Vein,eng,4.11,https://images.gr-assets.com/books/1379536072m/18246727.jpg,https://images.gr-assets.com/books/1379536072s/18246727.jpg
8396,8,609804618,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",1998.0,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,eng,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8397,35,60521600,James Rollins,2003.0,Ice Hunt,eng,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8398,17,425212017,Laurell K. Hamilton,2006.0,"Strange Candy (Anita Blake, Vampire Hunter #0.5)",en-US,3.74,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8399,60,312997124,Jeffrey Archer,1983.0,First Among Equals,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8400,63,553374117,Stephen Hawking,1993.0,Black Holes and Baby Universes,eng,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8401,21,6473296,Stephen R. Donaldson,1977.0,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",eng,3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8402,24,425243915,Nalini Singh,2011.0,"Archangel's Blade (Guild Hunter, #4)",,4.26,https://images.gr-assets.com/books/1327877499m/8074967.jpg,https://images.gr-assets.com/books/1327877499s/8074967.jpg
8403,83,671739166,Will Durant,1926.0,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,eng,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8404,37,679724532,Elaine Pagels,1979.0,The Gnostic Gospels,en-US,3.93,https://images.gr-assets.com/books/1403187711m/110763.jpg,https://images.gr-assets.com/books/1403187711s/110763.jpg
8405,54,385338902,Jonathan Tropper,2007.0,How to Talk to a Widower,,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8406,276,345324390,Edgar Rice Burroughs,1913.0,"The Gods of Mars (Barsoom, #2)",eng,3.86,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8407,32,1442364459,"Vince Flynn, Kyle Mills, Armand Schultz",2015.0,"The Survivor (Mitch Rapp, #14)",eng,4.2,https://images.gr-assets.com/books/1443534014m/17570105.jpg,https://images.gr-assets.com/books/1443534014s/17570105.jpg
8408,24,575100133,Nalini Singh,2011.0,Kiss of Snow (Psy-Changeling #10),eng,4.47,https://images.gr-assets.com/books/1417116892m/8712343.jpg,https://images.gr-assets.com/books/1417116892s/8712343.jpg
8409,17,802122515,Roxane Gay,2014.0,An Untamed State,eng,4.05,https://images.gr-assets.com/books/1395145925m/18467818.jpg,https://images.gr-assets.com/books/1395145925s/18467818.jpg
8410,38,374116342,Tim Winton,2008.0,Breath,,3.8,https://images.gr-assets.com/books/1317792624m/2176735.jpg,https://images.gr-assets.com/books/1317792624s/2176735.jpg
8411,6,890420254,American Psychiatric Association,1952.0,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8412,40,6514944,Laurie R. King,1995.0,"A Monstrous Regiment of Women (Mary Russell, #2)",eng,4.04,https://images.gr-assets.com/books/1334169424m/104737.jpg,https://images.gr-assets.com/books/1334169424s/104737.jpg
8413,38,312850530,Orson Scott Card,1995.0,"Alvin Journeyman (Tales of Alvin Maker, #4)",en-US,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8414,28,1423183096,Elizabeth Wein,2013.0,"Rose Under Fire (Code Name Verity, #2)",eng,4.13,https://images.gr-assets.com/books/1368219053m/17262236.jpg,https://images.gr-assets.com/books/1368219053s/17262236.jpg
8415,16,1413903177,"Kiyohiko Azuma, あずま きよひこ",2003.0,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)",eng,4.34,https://images.gr-assets.com/books/1284943754m/511240.jpg,https://images.gr-assets.com/books/1284943754s/511240.jpg
8416,59,803283857,"Black Elk, John G. Neihardt",1932.0,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB,4.13,https://images.gr-assets.com/books/1328819916m/35476.jpg,https://images.gr-assets.com/books/1328819916s/35476.jpg
8417,46,385529376,Ben Mezrich,2009.0,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",en-US,3.5,https://images.gr-assets.com/books/1320527444m/6326920.jpg,https://images.gr-assets.com/books/1320527444s/6326920.jpg
8418,59,034083384X,Jeffery Deaver,2007.0,"The Sleeping Doll (Kathryn Dance, #1)",eng,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8419,28,084394952X,Christine Feehan,2002.0,"Dark Legend (Dark, #8)",eng,4.33,https://images.gr-assets.com/books/1330425833m/252999.jpg,https://images.gr-assets.com/books/1330425833s/252999.jpg
8420,24,1401200605,"Jeph Loeb, Jim Lee, Scott Williams",2002.0,"Batman: Hush, Vol. 1",eng,4.1,https://images.gr-assets.com/books/1460914534m/107017.jpg,https://images.gr-assets.com/books/1460914534s/107017.jpg
8421,30,778313654,Heather Gudenkauf,2012.0,One Breath Away,eng,3.98,https://images.gr-assets.com/books/1333763497m/13112023.jpg,https://images.gr-assets.com/books/1333763497s/13112023.jpg
8422,48,743292511,Greg Iles,2009.0,The Devil's Punchbowl,eng,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8423,14,142500593,Sara Ryan,2001.0,"Empress of the World (Battle Hall Davies, #1)",en-US,3.73,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8424,9,345507460,Jim Butcher,2008.0,"Welcome to the Jungle (The Dresden Files, #0.5)",eng,4.09,https://images.gr-assets.com/books/1320418408m/2637138.jpg,https://images.gr-assets.com/books/1320418408s/2637138.jpg
8425,37,553803190,Connie Willis,2010.0,"Blackout (All Clear, #1)",eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8426,11,,Bella Forrest,2013.0,"A Blaze of Sun (A Shade of Vampire, #5)",eng,4.15,https://images.gr-assets.com/books/1375299988m/18191814.jpg,https://images.gr-assets.com/books/1375299988s/18191814.jpg
8427,15,307393879,Alice Hoffman,2011.0,The Red Garden,eng,3.69,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8428,25,1405204664,Jean de Brunhoff,1933.0,Babar the King,en-US,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8429,14,006174266X,Gordon Korman,2012.0,Ungifted,eng,4.0,https://images.gr-assets.com/books/1340757270m/13623777.jpg,https://images.gr-assets.com/books/1340757270s/13623777.jpg
8430,18,1400031605,Michael Frayn,1982.0,Noises Off,,4.18,https://images.gr-assets.com/books/1320486520m/160194.jpg,https://images.gr-assets.com/books/1320486520s/160194.jpg
8431,55,440225450,Harlan Coben,1999.0,The Final Detail (Myron Bolitar #6),eng,4.0,https://images.gr-assets.com/books/1300230473m/372384.jpg,https://images.gr-assets.com/books/1300230473s/372384.jpg
8432,34,380817934,Dan Simmons,2005.0,"Olympos (Ilium, #2)",en-US,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8433,31,802715524,Tom Standage,2005.0,A History of the World in 6 Glasses,en-US,3.74,https://images.gr-assets.com/books/1415681601m/3872.jpg,https://images.gr-assets.com/books/1415681601s/3872.jpg
8434,8,451470893,Karen   White,2015.0,The Sound of Glass,eng,3.98,https://images.gr-assets.com/books/1446574357m/23398961.jpg,https://images.gr-assets.com/books/1446574357s/23398961.jpg
8435,37,446697435,Robert Hicks,2005.0,The Widow of the South,eng,3.75,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8436,17,,Jennifer L. Armentrout,2013.0,Obsession,eng,4.15,https://images.gr-assets.com/books/1368003139m/14060046.jpg,https://images.gr-assets.com/books/1368003139s/14060046.jpg
8437,14,1414358466,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",2011.0,Courageous,,4.53,https://images.gr-assets.com/books/1406505682m/10790276.jpg,https://images.gr-assets.com/books/1406505682s/10790276.jpg
8438,50,763644102,"Kate DiCamillo, Yoko Tanaka",2009.0,The Magician's Elephant,eng,3.82,https://images.gr-assets.com/books/1320520056m/6345760.jpg,https://images.gr-assets.com/books/1320520056s/6345760.jpg
8439,44,345477243,Anne Tyler,2001.0,Back When We Were Grownups,eng,3.51,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8440,81,097496090X,James Joyce,1914.0,The Dead,eng,4.09,https://images.gr-assets.com/books/1456153413m/23289.jpg,https://images.gr-assets.com/books/1456153413s/23289.jpg
8441,7,,"محمد المنسي قنديل, Mohamed Mansi Qandil",2004.0,قمر على سمرقند,ara,3.9,https://images.gr-assets.com/books/1288464594m/5607622.jpg,https://images.gr-assets.com/books/1288464594s/5607622.jpg
8442,8,,Aleatha Romig,2013.0,"Convicted (Consequences, #3)",eng,4.38,https://images.gr-assets.com/books/1378036825m/16150996.jpg,https://images.gr-assets.com/books/1378036825s/16150996.jpg
8443,29,1606840584,Bree Despain,2010.0,"The Lost Saint (The Dark Divine, #2)",eng,4.04,https://images.gr-assets.com/books/1327883674m/7831742.jpg,https://images.gr-assets.com/books/1327883674s/7831742.jpg
8444,49,553807145,Dean Koontz,2009.0,Relentless,en-US,3.71,https://images.gr-assets.com/books/1320399029m/4946005.jpg,https://images.gr-assets.com/books/1320399029s/4946005.jpg
8445,46,038070613X,Stephen R. Lawhead,1987.0,"Taliesin (The Pendragon Cycle, #1)",eng,3.98,https://images.gr-assets.com/books/1170843303m/73906.jpg,https://images.gr-assets.com/books/1170843303s/73906.jpg
8446,32,446695645,Carl Hiaasen,2002.0,Basket Case,,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8447,3,,حسن كمال,2013.0,المرحوم,ara,3.51,https://images.gr-assets.com/books/1376392753m/18323154.jpg,https://images.gr-assets.com/books/1376392753s/18323154.jpg
8448,33,812532597,Orson Scott Card,1992.0,"The Memory of Earth (Homecoming, #1)",eng,3.56,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8449,11,006170654X,Dolen Perkins-Valdez,2009.0,Wench,en-US,3.68,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8450,25,451412702,Karen Chance,2009.0,"Curse the Dawn (Cassandra Palmer, #4)",eng,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8451,35,805423516,Beth Moore,2000.0,Praying God's Word: Breaking Free From Spiritual Strongholds,,4.45,https://images.gr-assets.com/books/1266101982m/26661.jpg,https://images.gr-assets.com/books/1266101982s/26661.jpg
8452,43,679772669,Michael Ondaatje,1987.0,In the Skin of a Lion,,3.88,https://images.gr-assets.com/books/1405864361m/5946.jpg,https://images.gr-assets.com/books/1405864361s/5946.jpg
8453,10,,Jodi Picoult,2014.0,Where There's Smoke,en-US,3.56,https://images.gr-assets.com/books/1401375667m/22131009.jpg,https://images.gr-assets.com/books/1401375667s/22131009.jpg
8454,53,5559608475,"Jack Welch, John A. Byrne, Mike Barnicle",2001.0,Jack: Straight from the Gut,eng,3.79,https://images.gr-assets.com/books/1297699934m/5559.jpg,https://images.gr-assets.com/books/1297699934s/5559.jpg
8455,16,60256575,Shel Silverstein,1981.0,The Missing Piece Meets the Big O ,en-US,4.32,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8456,85,60997028,"Milan Kundera, Aaron Asher",1969.0,Life is Elsewhere,eng,3.95,https://images.gr-assets.com/books/1327945876m/44559.jpg,https://images.gr-assets.com/books/1327945876s/44559.jpg
8457,36,345468694,Anna Quindlen,2002.0,Blessings,,3.56,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8458,20,373776985,Gena Showalter,2012.0,"Wicked Nights (Angels of the Dark, #1)",eng,4.11,https://images.gr-assets.com/books/1320067374m/12900491.jpg,https://images.gr-assets.com/books/1320067374s/12900491.jpg
